,index,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
6510,6510,1422427,0,35610.0,9.0,44.0,44,0.0,44,44,7,0,36.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,14
6511,6511,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,3,178,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0
6512,6512,1422427,0,35610.0,9.0,7.0,7,0.0,7,7,7,0,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,1
6513,6513,1422427,0,35610.0,9.0,29.0,2,27.0,28,-25,44,76,95.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,2
6514,6514,1422427,0,35610.0,9.0,23.0,0,23.0,23,-23,41,139,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
6515,6515,1422427,0,35610.0,9.0,11.0,0,2.0,9,-2,69,0,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6516,6516,1422427,0,35610.0,9.0,69.0,69,0.0,69,69,2,18,1919.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,78
6517,6517,1422427,0,35610.0,9.0,1.0,0,0.0,1,0,53,0,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6518,6518,1422427,0,35610.0,9.0,31.0,0,1.0,30,-1,57,0,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6519,6519,1422427,0,35610.0,9.0,17.0,2,15.0,17,-13,44,0,13.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6520,6520,1422427,0,35610.0,9.0,23.0,5,18.0,22,-13,34,0,16.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,4
6521,6521,1422427,0,35610.0,9.0,4.0,4,0.0,4,4,1,0,96.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,6
6522,6522,1422427,0,35610.0,9.0,5.0,0,0.0,5,0,67,0,12.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
6523,6523,1422427,0,35610.0,9.0,93.0,4,17.0,83,-13,60,48,1413.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
6524,6524,1422427,0,35610.0,9.0,3.0,0,0.0,3,0,63,212,11.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
6525,6525,1422427,0,35610.0,9.0,41.0,3,38.0,38,-35,37,0,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6526,6526,1422427,0,35610.0,9.0,14.0,14,0.0,14,14,22,0,5.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
6527,6527,1422427,0,35610.0,9.0,19.0,0,2.0,18,-2,65,0,2.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6528,6528,1422427,0,35610.0,9.0,59.0,59,0.0,59,59,19,0,381.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,14
6529,6529,1422427,0,35610.0,9.0,17.0,0,1.0,16,-1,66,0,63.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
6530,6530,1422427,0,35610.0,9.0,18.0,1,17.0,17,-16,40,0,45.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6531,6531,1422427,0,35610.0,9.0,10.0,0,2.0,10,-2,50,0,11.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6532,6532,1422427,0,35610.0,9.0,10.0,10,0.0,10,10,18,0,33.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2
6533,6533,1422427,0,35610.0,9.0,18.0,1,17.0,18,-16,41,28,17.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6534,6534,1422427,0,35610.0,9.0,13.0,1,2.0,10,-1,65,0,61.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6535,6535,1422427,0,35610.0,9.0,8.0,0,2.0,6,-2,61,122,2.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6536,6536,1422427,0,35610.0,9.0,30.0,30,0.0,30,30,1,88,77.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,20
6537,6537,1422427,0,35610.0,9.0,74.0,1,5.0,68,-4,72,123,4.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6538,6538,1422427,0,35610.0,9.0,33.0,3,30.0,33,-27,32,0,33.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,2
6539,6539,1422427,0,35610.0,9.0,99.0,2,15.0,95,-13,58,0,11.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6540,6540,1422427,0,35610.0,9.0,40.0,40,0.0,40,40,21,0,48.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,5
6541,6541,1422427,0,35610.0,9.0,41.0,5,15.0,34,-10,54,0,2.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6542,6542,1422427,0,35610.0,9.0,76.0,17,59.0,72,-42,30,35,704.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,8
6543,6543,1422427,0,35610.0,9.0,26.0,26,0.0,26,26,8,0,16.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,3
6544,6544,1422427,0,35610.0,9.0,51.0,9,42.0,45,-33,37,94,142.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,3
6545,6545,1422427,0,35610.0,9.0,124.0,14,110.0,123,-96,33,0,2.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
6546,6546,1422427,0,35610.0,9.0,67.0,0,24.0,62,-24,61,97,4.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6547,6547,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,0,0,1.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,41
6548,6548,1422427,0,35610.0,9.0,96.0,96,0.0,96,96,8,0,5.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,28
6549,6549,1422427,0,35610.0,9.0,25.0,1,24.0,25,-23,31,0,68.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6550,6550,1422427,0,35610.0,9.0,7.0,0,7.0,7,-7,31,0,31.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6551,6551,1422427,0,35610.0,9.0,55.0,55,0.0,55,55,13,0,12.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,10
6552,6552,1422427,0,35610.0,9.0,56.0,0,1.0,55,-1,72,0,92.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6553,6553,1422427,0,35610.0,9.0,66.0,23,43.0,64,-20,29,655,283.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,2
6554,6554,1422427,0,35610.0,9.0,8.0,1,7.0,8,-6,25,0,11.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6555,6555,1422427,0,35610.0,9.0,26.0,0,9.0,26,-9,51,6630,18.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6556,6556,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,0,0,20.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,8
6557,6557,1422427,0,35610.0,9.0,6.0,0,0.0,6,0,72,0,15.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
6558,6558,1422427,0,35610.0,9.0,92.0,92,0.0,92,92,15,0,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,18
6559,6559,1422427,0,35610.0,9.0,40.0,40,0.0,40,40,16,0,140.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,7
6560,6560,1422427,0,35610.0,9.0,28.0,4,24.0,24,-20,35,0,15.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6561,6561,1422427,0,35610.0,9.0,7.0,7,0.0,7,7,5,82,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,9
6562,6562,1422427,0,35610.0,9.0,82.0,24,58.0,79,-34,28,58,150.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,11
6563,6563,1422427,0,35610.0,9.0,28.0,7,21.0,24,-14,34,52,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
6564,6564,1422427,0,35610.0,9.0,85.0,3,8.0,75,-5,70,103,314.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,1
6565,6565,1422427,0,35610.0,9.0,24.0,0,2.0,23,-2,66,52,35.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6566,6566,1422427,0,35610.0,9.0,7.0,0,0.0,7,0,55,0,20.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6567,6567,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,0,0,12.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,12
6568,6568,1422427,0,35610.0,9.0,4.0,0,1.0,3,-1,57,0,38.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6569,6569,1422427,0,35610.0,9.0,144.0,144,0.0,144,144,18,199,86.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,5
6570,6570,1422427,0,35610.0,9.0,60.0,8,52.0,60,-44,28,248,32.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6571,6571,1422427,0,35610.0,9.0,37.0,0,6.0,35,-6,55,12,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
6572,6572,1422427,0,35610.0,9.0,26.0,3,23.0,26,-20,35,0,23.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
6573,6573,1422427,0,35610.0,9.0,111.0,111,0.0,111,111,12,18,1175.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,11
6574,6574,1422427,0,35610.0,9.0,5.0,5,0.0,5,5,24,257,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
6575,6575,1422427,0,35610.0,9.0,49.0,7,26.0,42,-19,49,82,244.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6576,6576,1422427,0,35610.0,9.0,4.0,3,1.0,4,2,25,0,20.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
6577,6577,1422427,0,35610.0,9.0,4.0,0,4.0,4,-4,38,0,19.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
6578,6578,1422427,0,35610.0,9.0,11.0,3,8.0,10,-5,29,0,85.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,3
6579,6579,1422427,0,35610.0,9.0,13.0,2,11.0,11,-9,44,569,61.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6580,6580,1422427,0,35610.0,9.0,9.0,0,2.0,8,-2,59,0,2.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
6581,6581,1422427,0,35610.0,9.0,22.0,1,21.0,21,-20,46,339,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6582,6582,1422427,0,35610.0,9.0,114.0,114,0.0,114,114,24,0,2328.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,23
6583,6583,1422427,0,35610.0,9.0,4.0,4,0.0,4,4,6,0,99.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,2
6584,6584,1422427,0,35610.0,9.0,40.0,40,0.0,40,40,14,0,719.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,13
6585,6585,1422427,0,35610.0,9.0,31.0,17,14.0,25,3,36,0,118.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,3
6586,6586,1422427,0,35610.0,9.0,11.0,1,4.0,8,-3,64,0,41.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6587,6587,1422427,0,35610.0,9.0,9.0,9,0.0,9,9,12,0,2.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,5
6588,6588,1422427,0,35610.0,9.0,7.0,0,0.0,7,0,72,0,1.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6589,6589,1422427,0,35610.0,9.0,34.0,1,17.0,31,-16,52,0,163.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6590,6590,1422427,0,35610.0,9.0,37.0,37,0.0,37,37,23,0,37.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,2
6591,6591,1422427,0,35610.0,9.0,26.0,1,2.0,23,-1,68,322,16.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6592,6592,1422427,0,35610.0,9.0,27.0,6,21.0,21,-15,43,83,407.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6593,6593,1422427,0,35610.0,9.0,44.0,4,8.0,37,-4,59,0,2.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6594,6594,1422427,0,35610.0,9.0,103.0,11,22.0,87,-11,59,18,1279.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,2
6595,6595,1422427,0,35610.0,9.0,10.0,2,8.0,10,-6,35,0,2.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6596,6596,1422427,0,35610.0,9.0,1.0,0,1.0,1,-1,33,125,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6597,6597,1422427,0,35610.0,9.0,9.0,1,8.0,9,-7,30,0,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6598,6598,1422427,0,35610.0,9.0,8.0,1,7.0,7,-6,34,0,37.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
6599,6599,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,70,81,16.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6600,6600,1422427,0,35610.0,9.0,160.0,5,15.0,142,-10,71,395,397.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1
6601,6601,1422427,0,35610.0,9.0,23.0,0,2.0,22,-2,63,0,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6602,6602,1422427,0,35610.0,9.0,19.0,2,17.0,19,-15,31,0,22.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6603,6603,1422427,0,35610.0,9.0,133.0,15,25.0,104,-10,65,84,294.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,4
6604,6604,1422427,0,35610.0,9.0,114.0,3,4.0,107,-1,70,58,699.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
6605,6605,1422427,0,35610.0,9.0,3.0,3,0.0,3,3,23,0,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1
6606,6606,1422427,0,35610.0,9.0,22.0,22,0.0,22,22,8,365,249.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,6
6607,6607,1422427,0,35610.0,9.0,12.0,0,0.0,12,0,72,161,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
6608,6608,1422427,0,35610.0,9.0,9.0,0,9.0,9,-9,36,0,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6609,6609,1422427,0,35610.0,9.0,4.0,2,2.0,4,0,32,0,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6610,6610,1422427,0,35610.0,9.0,20.0,20,0.0,20,20,23,561,36.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1
6611,6611,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,63,0,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6612,6612,1422427,0,35610.0,9.0,1.0,1,0.0,1,1,13,65,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
6613,6613,1422427,0,35610.0,9.0,4.0,0,4.0,4,-4,45,515,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6614,6614,1422427,0,35610.0,9.0,44.0,2,8.0,42,-6,51,0,44.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,1
6615,6615,1422427,0,35610.0,9.0,34.0,3,31.0,31,-28,45,0,55.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,2
6616,6616,1422427,0,35610.0,9.0,123.0,123,0.0,123,123,14,84,3871.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,34
6617,6617,1422427,0,35610.0,9.0,10.0,1,9.0,9,-8,48,43,133.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6618,6618,1422427,0,35610.0,9.0,2.0,0,2.0,2,-2,34,0,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
6619,6619,1422427,0,35610.0,9.0,30.0,30,0.0,30,30,19,0,11.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1
6620,6620,1422427,0,35610.0,9.0,2.0,2,0.0,2,2,13,56,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0
6621,6621,1422427,0,35610.0,9.0,56.0,1,6.0,51,-5,61,125,214.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
6622,6622,1422427,0,35610.0,9.0,4.0,1,3.0,3,-2,41,63,2.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6623,6623,1422427,0,35610.0,9.0,1.0,0,1.0,1,-1,45,51,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6624,6624,1422427,0,35610.0,9.0,65.0,5,60.0,63,-55,35,439,78.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
6625,6625,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,1,0,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0
6626,6626,1422427,0,35610.0,9.0,23.0,6,17.0,17,-11,44,0,14.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
6627,6627,1422427,0,35610.0,9.0,36.0,36,0.0,36,36,23,224,18.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,5
6628,6628,1422427,0,35610.0,9.0,15.0,2,13.0,13,-11,45,48,39.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
6629,6629,1422427,0,35610.0,9.0,150.0,1,13.0,142,-12,68,150,166.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
6630,6630,1422427,0,35610.0,9.0,6.0,2,4.0,6,-2,32,0,21.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
6631,6631,1422427,0,35610.0,9.0,16.0,5,11.0,14,-6,38,0,2.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2
6632,6632,1422427,0,35610.0,9.0,5.0,0,3.0,5,-3,55,0,2.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
6633,6633,1422427,0,35610.0,9.0,13.0,13,0.0,13,13,23,0,2.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
6634,6634,1422427,0,35610.0,9.0,10.0,10,0.0,10,10,9,0,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,1
6635,6635,1422427,0,35610.0,9.0,6.0,2,2.0,4,0,52,0,11.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
6636,6636,1422427,0,35610.0,9.0,2.0,1,1.0,2,0,30,0,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
6637,6637,1422427,0,35610.0,9.0,37.0,37,0.0,37,37,9,74,252.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,19
6638,6638,1422427,0,35610.0,9.0,96.0,96,0.0,96,96,22,23,1132.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,29
6639,6639,1422427,0,35610.0,9.0,4.0,4,0.0,4,4,3,60,27.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,2
6640,6640,1422427,0,35610.0,9.0,32.0,1,2.0,29,-1,72,125,70.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
6641,6641,1422427,0,35610.0,9.0,77.0,8,15.0,67,-7,61,0,20.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6642,6642,1422427,0,35610.0,9.0,22.0,22,0.0,22,22,1,173,45.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,169
6643,6643,1422427,0,35610.0,9.0,2.0,0,1.0,2,-1,54,79,3.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
6644,6644,1422427,0,35610.0,9.0,54.0,54,0.0,54,54,13,0,13.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,10
6645,6645,1422427,0,35610.0,9.0,99.0,99,0.0,99,99,20,232,33.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,15
6646,6646,1422427,0,35610.0,9.0,82.0,82,0.0,82,82,19,0,76.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,16
6647,6647,1422427,0,35610.0,9.0,16.0,16,0.0,16,16,4,94,113.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,11
6648,6648,1422427,0,35610.0,9.0,22.0,2,8.0,16,-6,58,0,53.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6649,6649,1422427,0,35610.0,9.0,15.0,15,0.0,15,15,6,0,19.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,9
6650,6650,1422427,0,35610.0,9.0,75.0,0,3.0,72,-3,68,19,1152.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6651,6651,1422427,0,35610.0,9.0,30.0,30,0.0,30,30,20,0,3.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,1
6652,6652,1422427,0,35610.0,9.0,6.0,0,0.0,6,0,59,0,20.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6653,6653,1422427,0,35610.0,9.0,2.0,2,0.0,2,2,5,0,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,1
6654,6654,1422427,0,35610.0,9.0,2.0,0,2.0,2,-2,38,0,6.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6655,6655,1422427,0,35610.0,9.0,11.0,0,11.0,11,-11,35,91,35.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6656,6656,1422427,0,35610.0,9.0,11.0,1,10.0,11,-9,29,87,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
6657,6657,1422427,0,35610.0,9.0,90.0,4,8.0,84,-4,60,45,142.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,3
6658,6658,1422427,0,35610.0,9.0,206.0,206,0.0,206,206,20,535,30.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,6
6659,6659,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,0,0,1.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,18
6660,6660,1422427,0,35610.0,9.0,9.0,0,9.0,9,-9,43,0,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6661,6661,1422427,0,35610.0,9.0,60.0,60,0.0,60,60,5,0,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,36
6662,6662,1422427,0,35610.0,9.0,14.0,14,0.0,14,14,21,110,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,3
6663,6663,1422427,0,35610.0,9.0,22.0,22,0.0,22,22,14,50,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6664,6664,1422427,0,35610.0,9.0,12.0,12,0.0,12,12,15,64,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6665,6665,1422427,0,35610.0,9.0,8.0,8,0.0,8,8,23,27,2.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6666,6666,1422427,0,35610.0,9.0,6.0,0,6.0,6,-6,47,2024,1.0,14,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6667,6667,1422427,0,35610.0,9.0,9.0,9,0.0,9,9,19,0,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
6668,6668,1422427,0,35610.0,9.0,18.0,4,6.0,14,-2,49,0,3.0,10,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6669,6669,1422427,0,35610.0,9.0,6.0,2,4.0,6,-2,27,0,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
6670,6670,1422427,0,35610.0,9.0,10.0,10,0.0,10,10,19,0,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,1
6671,6671,1422427,0,35610.0,9.0,43.0,1,13.0,40,-12,53,56,80.0,2,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6672,6672,1422427,0,35610.0,9.0,8.0,8,0.0,8,8,23,0,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,1
6673,6673,1422427,0,35610.0,9.0,0.0,0,0.0,0,0,20,0,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,1
6674,6674,1422427,0,35610.0,9.0,3.0,0,3.0,3,-3,52,0,1.0,3,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
6675,6675,1422427,0,35610.0,9.0,32.0,4,28.0,30,-24,31,36,1.0,7,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,7
6676,6676,1422427,0,35610.0,9.0,1.0,1,0.0,1,1,22,0,1.0,14,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,1
6677,6677,1422427,0,35610.0,9.0,47.0,4,43.0,45,-39,31,0,43.0,4,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1
6678,6678,285320,0,5510.0,24.0,14.0,0,1.0,13,-1,71,110,4.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
